EmotionCategory,Probability,FrameID
Surprise,3.0752e-05,frame11249
Adoration,2.095026e-06,frame11257
Aesthetic Appreciation,0.001257479,frame11257
Amusement,0.9741995,frame11257
Anxiety,0.0001201791,frame11257
Awe,0.02023378,frame11257
Boredom,0.0007032984,frame11257
Confusion,3.847975e-07,frame11257
Craving,2.960144e-05,frame11257
Disgust,0.0001188791,frame11257
Empathic Pain,1.185361e-05,frame11257
Entrancement,8.603693e-05,frame11257
Excitement,0.000180492,frame11257
Fear,0.0004098794,frame11257
Horror,1.500022e-05,frame11257
Interest,2.384714e-05,frame11257
Joy,3.763641e-06,frame11257
Romance,5.897893e-06,frame11257
Sadness,0.002560475,frame11257
Sexual Desire,6.509975e-08,frame11257
Surprise,3.748942e-05,frame11257
Adoration,2.415929e-06,frame11265
Aesthetic Appreciation,0.001071704,frame11265
Amusement,0.9809991,frame11265
Anxiety,0.0001283594,frame11265
Awe,0.0133998,frame11265
Boredom,0.0005564466,frame11265
Confusion,2.344188e-07,frame11265
Craving,2.502677e-05,frame11265
Disgust,8.617648e-05,frame11265
Empathic Pain,9.583358e-06,frame11265
Entrancement,9.202784e-05,frame11265
Excitement,0.0001321038,frame11265
Fear,0.0004099831,frame11265
Horror,1.319637e-05,frame11265
Interest,2.15706e-05,frame11265
Joy,5.09488e-06,frame11265
Romance,5.461271e-06,frame11265
Sadness,0.003007532,frame11265
Sexual Desire,7.765245e-08,frame11265
Surprise,3.380866e-05,frame11265
Adoration,3.9067e-06,frame11273
Aesthetic Appreciation,0.00159887,frame11273
Amusement,0.9650564,frame11273
Anxiety,0.0001469919,frame11273
Awe,0.02804104,frame11273
Boredom,0.0008173854,frame11273
Confusion,3.797774e-07,frame11273
Craving,4.640266e-05,frame11273
Disgust,0.0001044435,frame11273
Empathic Pain,1.09208e-05,frame11273
Entrancement,0.0001168365,frame11273
Excitement,0.0002218568,frame11273
Fear,0.0003550093,frame11273
Horror,1.308218e-05,frame11273
Interest,2.828005e-05,frame11273
Joy,6.172329e-06,frame11273
Romance,1.256973e-05,frame11273
Sadness,0.003385262,frame11273
Sexual Desire,1.049907e-07,frame11273
Surprise,3.389786e-05,frame11273
Adoration,4.450512e-06,frame11281
Aesthetic Appreciation,0.001684274,frame11281
Amusement,0.9617918,frame11281
Anxiety,0.0001727705,frame11281
Awe,0.03005369,frame11281
Boredom,0.0008946219,frame11281
Confusion,4.098325e-07,frame11281
Craving,5.171045e-05,frame11281
Disgust,0.0001117076,frame11281
Empathic Pain,1.032085e-05,frame11281
Entrancement,0.0001099433,frame11281
Excitement,0.0002831477,frame11281
Fear,0.0003257724,frame11281
Horror,1.43662e-05,frame11281
Interest,2.568659e-05,frame11281
Joy,7.328934e-06,frame11281
Romance,1.563108e-05,frame11281
Sadness,0.004414793,frame11281
Sexual Desire,1.453641e-07,frame11281
Surprise,2.742032e-05,frame11281
Adoration,4.080168e-06,frame11289
Aesthetic Appreciation,0.001409299,frame11289
Amusement,0.9683065,frame11289
Anxiety,0.0002024439,frame11289
Awe,0.02435249,frame11289
Boredom,0.000822688,frame11289
Confusion,4.02353e-07,frame11289
Craving,3.985627e-05,frame11289
Disgust,0.0001093836,frame11289
Empathic Pain,1.351972e-05,frame11289
Entrancement,0.0001327311,frame11289
Excitement,0.0002747616,frame11289
Fear,0.0003102827,frame11289
Horror,1.277368e-05,frame11289
Interest,3.685505e-05,frame11289
Joy,6.5181e-06,frame11289
Romance,1.115255e-05,frame11289
Sadness,0.003919138,frame11289
Sexual Desire,1.105809e-07,frame11289
Surprise,3.509844e-05,frame11289
Adoration,3.030513e-06,frame11297
Aesthetic Appreciation,0.001021022,frame11297
Amusement,0.9728763,frame11297
Anxiety,0.0002094897,frame11297
Awe,0.02046115,frame11297
Boredom,0.0007814078,frame11297
Confusion,3.814509e-07,frame11297
Craving,3.659255e-05,frame11297
Disgust,9.466814e-05,frame11297
Empathic Pain,1.174999e-05,frame11297
Entrancement,0.0001300237,frame11297
Excitement,0.0003074294,frame11297
Fear,0.0002562219,frame11297
Horror,9.946796e-06,frame11297
Interest,3.134305e-05,frame11297
Joy,4.180493e-06,frame11297
Romance,1.097815e-05,frame11297
Sadness,0.003729284,frame11297
Sexual Desire,8.514535e-08,frame11297
Surprise,2.474597e-05,frame11297
Adoration,2.503407e-06,frame11305
Aesthetic Appreciation,0.0009721106,frame11305
Amusement,0.9794729,frame11305
Anxiety,0.0001455149,frame11305
Awe,0.01500265,frame11305
Boredom,0.000618703,frame11305
Confusion,3.486238e-07,frame11305
Craving,3.830224e-05,frame11305
Disgust,0.0001109055,frame11305
Empathic Pain,1.026895e-05,frame11305
Entrancement,0.0001331449,frame11305
Excitement,0.0002246655,frame11305
Fear,0.0001784631,frame11305
Horror,9.509101e-06,frame11305
Interest,3.023312e-05,frame11305
Joy,3.662283e-06,frame11305
Romance,1.129092e-05,frame11305
Sadness,0.003015667,frame11305
Sexual Desire,9.087911e-08,frame11305
Surprise,1.91295e-05,frame11305
Adoration,2.235259e-06,frame11313
Aesthetic Appreciation,0.001056485,frame11313
Amusement,0.9775971,frame11313
Anxiety,0.0002277857,frame11313
Awe,0.01697819,frame11313
Boredom,0.0006060924,frame11313
Confusion,4.330685e-07,frame11313
Craving,4.459621e-05,frame11313
Disgust,9.724261e-05,frame11313
Empathic Pain,1.145271e-05,frame11313
Entrancement,0.0001422046,frame11313
Excitement,0.0002165498,frame11313
Fear,0.0001927936,frame11313
Horror,8.918961e-06,frame11313
Interest,3.471372e-05,frame11313
Joy,3.657089e-06,frame11313
Romance,1.050447e-05,frame11313
Sadness,0.002742526,frame11313
Sexual Desire,1.235342e-07,frame11313
Surprise,2.640714e-05,frame11313
Adoration,0.0002199616,frame11321
Aesthetic Appreciation,0.003801749,frame11321
Amusement,0.1146221,frame11321
Anxiety,7.287971e-05,frame11321
Awe,0.01649082,frame11321
Boredom,7.055543e-05,frame11321
Confusion,0.0002157169,frame11321
Craving,1.87097e-05,frame11321
Disgust,0.1088062,frame11321
Empathic Pain,2.618122e-06,frame11321
Entrancement,3.962406e-06,frame11321
Excitement,6.670973e-06,frame11321
Fear,0.000354627,frame11321
Horror,0.007036085,frame11321
Interest,0.008130638,frame11321
Joy,0.01368477,frame11321
Romance,0.0004497416,frame11321
Sadness,0.7259864,frame11321
Sexual Desire,1.997792e-05,frame11321
Surprise,5.782436e-06,frame11321
Adoration,1.012536e-05,frame11329
Aesthetic Appreciation,0.001842604,frame11329
Amusement,0.1211798,frame11329
Anxiety,0.0001152044,frame11329
Awe,0.01485297,frame11329
Boredom,3.287131e-05,frame11329
Confusion,0.0002163219,frame11329
Craving,4.801647e-06,frame11329
Disgust,0.00625969,frame11329
Empathic Pain,2.741638e-07,frame11329
Entrancement,1.954563e-06,frame11329
Excitement,3.14247e-07,frame11329
Fear,1.441409e-05,frame11329
Horror,0.006985373,frame11329
Interest,0.02722717,frame11329
Joy,0.002125976,frame11329
Romance,0.000123259,frame11329
Sadness,0.8189823,frame11329
Sexual Desire,2.449642e-05,frame11329
Surprise,1.286239e-07,frame11329
Adoration,3.112829e-05,frame11337
Aesthetic Appreciation,0.004543565,frame11337
Amusement,0.4008832,frame11337
Anxiety,0.0007347951,frame11337
Awe,0.03783605,frame11337
Boredom,0.0001508447,frame11337
Confusion,0.0003100735,frame11337
Craving,7.963865e-05,frame11337
Disgust,0.1643779,frame11337
Empathic Pain,2.08668e-07,frame11337
Entrancement,1.848012e-05,frame11337
Excitement,1.154294e-06,frame11337
Fear,9.040591e-05,frame11337
Horror,0.001200969,frame11337
Interest,0.09556658,frame11337
Joy,0.003127488,frame11337
Romance,0.0001790214,frame11337
Sadness,0.2908439,frame11337
Sexual Desire,2.342169e-05,frame11337
Surprise,1.260116e-06,frame11337
Adoration,3.693835e-05,frame11345
Aesthetic Appreciation,0.004741107,frame11345
Amusement,0.4336021,frame11345
Anxiety,0.0006817069,frame11345
Awe,0.05494399,frame11345
Boredom,0.0001205006,frame11345
Confusion,0.0004663206,frame11345
Craving,9.304881e-05,frame11345
Disgust,0.1317918,frame11345
Empathic Pain,2.732764e-07,frame11345
Entrancement,2.146072e-05,frame11345
Excitement,2.123925e-06,frame11345
Fear,6.574312e-05,frame11345
Horror,0.001665994,frame11345
Interest,0.105908,frame11345
Joy,0.003945197,frame11345
Romance,0.0001300554,frame11345
Sadness,0.2617394,frame11345
Sexual Desire,4.26206e-05,frame11345
Surprise,1.735805e-06,frame11345
Adoration,8.785251e-06,frame11353
Aesthetic Appreciation,0.006139637,frame11353
Amusement,0.2236413,frame11353
Anxiety,8.504494e-05,frame11353
Awe,0.01510069,frame11353
Boredom,6.765543e-05,frame11353
Confusion,0.001518475,frame11353
Craving,4.42893e-06,frame11353
Disgust,0.03144575,frame11353
Empathic Pain,3.739697e-08,frame11353
Entrancement,3.099931e-06,frame11353
Excitement,2.779548e-07,frame11353
Fear,6.414583e-05,frame11353
Horror,0.01055115,frame11353
Interest,0.02116262,frame11353
Joy,0.005090465,frame11353
Romance,9.6916e-05,frame11353
Sadness,0.6850022,frame11353
Sexual Desire,1.669948e-05,frame11353
Surprise,5.392268e-07,frame11353
Adoration,1.553019e-05,frame11361
Aesthetic Appreciation,0.006953615,frame11361
Amusement,0.1943497,frame11361
Anxiety,3.623061e-05,frame11361
Awe,0.009064939,frame11361
Boredom,9.385316e-05,frame11361
Confusion,0.002419619,frame11361
Craving,4.253309e-06,frame11361
Disgust,0.0647434,frame11361
Empathic Pain,1.408225e-07,frame11361
Entrancement,4.325512e-06,frame11361
Excitement,8.548508e-07,frame11361
Fear,6.690255e-05,frame11361
Horror,0.06754699,frame11361
Interest,0.01040191,frame11361
Joy,0.004397136,frame11361
Romance,0.0001663014,frame11361
Sadness,0.6397161,frame11361
Sexual Desire,1.362502e-05,frame11361
Surprise,4.568438e-06,frame11361
Adoration,1.787456e-05,frame11369
Aesthetic Appreciation,0.008456225,frame11369
Amusement,0.4410764,frame11369
Anxiety,2.367332e-05,frame11369
Awe,0.01383175,frame11369
Boredom,9.451385e-05,frame11369
Confusion,0.003197785,frame11369
Craving,2.854572e-06,frame11369
Disgust,0.05446397,frame11369
Empathic Pain,5.580527e-08,frame11369
Entrancement,2.629268e-06,frame11369
Excitement,1.103308e-06,frame11369
Fear,4.580698e-05,frame11369
Horror,0.1392681,frame11369
Interest,0.01385613,frame11369
Joy,0.004654857,frame11369
Romance,0.0002420767,frame11369
Sadness,0.3207479,frame11369
Sexual Desire,1.206632e-05,frame11369
Surprise,4.187166e-06,frame11369
Adoration,2.594976e-05,frame11377
Aesthetic Appreciation,0.0122216,frame11377
Amusement,0.4068459,frame11377
Anxiety,8.857141e-05,frame11377
Awe,0.02299999,frame11377
Boredom,0.0002338551,frame11377
Confusion,0.005085021,frame11377
Craving,3.432675e-06,frame11377
Disgust,0.08943878,frame11377
Empathic Pain,1.284388e-07,frame11377
Entrancement,4.404374e-06,frame11377
Excitement,1.427634e-06,frame11377
Fear,0.0002252437,frame11377
Horror,0.1976152,frame11377
Interest,0.01212219,frame11377
Joy,0.01137514,frame11377
Romance,0.0005635663,frame11377
Sadness,0.2411203,frame11377
Sexual Desire,2.583533e-05,frame11377
Surprise,3.430123e-06,frame11377
Adoration,6.639138e-05,frame11385
Aesthetic Appreciation,0.06119619,frame11385
Amusement,0.2127098,frame11385
Anxiety,4.045182e-05,frame11385
Awe,0.02667679,frame11385
Boredom,0.0003685856,frame11385
Confusion,0.004328261,frame11385
Craving,2.799879e-05,frame11385
Disgust,0.07470773,frame11385
Empathic Pain,1.401415e-07,frame11385
Entrancement,1.268963e-05,frame11385
Excitement,3.95624e-06,frame11385
Fear,0.0001069977,frame11385
Horror,0.05982606,frame11385
Interest,0.03757355,frame11385
Joy,0.01340106,frame11385
Romance,0.001895738,frame11385
Sadness,0.506602,frame11385
Sexual Desire,0.000388275,frame11385
Surprise,6.728381e-05,frame11385
Adoration,2.319089e-05,frame11393
Aesthetic Appreciation,0.03914364,frame11393
Amusement,0.088748,frame11393
Anxiety,1.425974e-05,frame11393
Awe,0.00764961,frame11393
Boredom,0.0002436452,frame11393
Confusion,0.002344185,frame11393
Craving,1.35975e-05,frame11393
Disgust,0.09419328,frame11393
Empathic Pain,1.039738e-07,frame11393
Entrancement,1.864651e-05,frame11393
Excitement,1.096977e-06,frame11393
Fear,6.977784e-05,frame11393
Horror,0.01402284,frame11393
Interest,0.008015924,frame11393
Joy,0.004570355,frame11393
Romance,0.002349965,frame11393
Sadness,0.7384792,frame11393
Sexual Desire,8.398717e-05,frame11393
Surprise,1.472341e-05,frame11393
Adoration,4.753574e-06,frame11401
Aesthetic Appreciation,0.009513952,frame11401
Amusement,0.1224315,frame11401
Anxiety,8.644618e-05,frame11401
Awe,0.006191381,frame11401
Boredom,0.0002758653,frame11401
Confusion,0.0001921821,frame11401
Craving,2.296607e-05,frame11401
Disgust,0.02754757,frame11401
Empathic Pain,4.203115e-08,frame11401
Entrancement,2.12499e-05,frame11401
Excitement,2.031255e-06,frame11401
Fear,2.808408e-05,frame11401
Horror,0.001314294,frame11401
Interest,0.009206287,frame11401
Joy,0.01079461,frame11401
Romance,0.003579797,frame11401
Sadness,0.8087279,frame11401
Sexual Desire,5.874655e-05,frame11401
Surprise,3.601293e-07,frame11401
Adoration,6.449966e-06,frame11409
Aesthetic Appreciation,0.004578236,frame11409
Amusement,0.4905549,frame11409
Anxiety,0.0002392437,frame11409
Awe,0.005560332,frame11409
Boredom,0.0001422115,frame11409
Confusion,0.0002255608,frame11409
Craving,1.033497e-05,frame11409
Disgust,0.0967686,frame11409
Empathic Pain,6.704044e-08,frame11409
Entrancement,8.145849e-06,frame11409
Excitement,2.199473e-06,frame11409
Fear,2.631785e-05,frame11409
Horror,0.005803353,frame11409
Interest,0.06111011,frame11409
Joy,0.005308708,frame11409
Romance,0.0003624264,frame11409
Sadness,0.3292717,frame11409
Sexual Desire,2.070033e-05,frame11409
Surprise,2.63553e-07,frame11409
Adoration,6.510901e-06,frame11417
Aesthetic Appreciation,0.006474678,frame11417
Amusement,0.4049527,frame11417
Anxiety,0.0002523824,frame11417
Awe,0.007185208,frame11417
Boredom,0.0002188235,frame11417
Confusion,0.0001059326,frame11417
Craving,2.489491e-05,frame11417
Disgust,0.04161901,frame11417
Empathic Pain,1.215239e-07,frame11417
Entrancement,9.859805e-06,frame11417
Excitement,2.124732e-06,frame11417
Fear,3.753907e-05,frame11417
Horror,0.00196655,frame11417
Interest,0.01331442,frame11417
Joy,0.006205021,frame11417
Romance,0.0009867039,frame11417
Sadness,0.5166188,frame11417
Sexual Desire,1.84492e-05,frame11417
Surprise,2.302058e-07,frame11417
Adoration,8.377176e-06,frame11425
Aesthetic Appreciation,0.007306477,frame11425
Amusement,0.5493282,frame11425
Anxiety,0.0002779005,frame11425
Awe,0.01201155,frame11425
Boredom,0.0004286389,frame11425
Confusion,0.0001150205,frame11425
Craving,4.019446e-05,frame11425
Disgust,0.04671287,frame11425
Empathic Pain,4.100835e-08,frame11425
Entrancement,1.673237e-05,frame11425
Excitement,4.25215e-06,frame11425
Fear,4.55804e-05,frame11425
Horror,0.001929266,frame11425
Interest,0.0280533,frame11425
Joy,0.008158492,frame11425
Romance,0.000336149,frame11425
Sadness,0.3452076,frame11425
Sexual Desire,1.897888e-05,frame11425
Surprise,2.256875e-07,frame11425
Adoration,1.508662e-05,frame11433
Aesthetic Appreciation,0.007928947,frame11433
Amusement,0.1641162,frame11433
Anxiety,0.0001427718,frame11433
Awe,0.005236271,frame11433
Boredom,0.0005894477,frame11433
Confusion,0.0001417506,frame11433
Craving,4.600127e-05,frame11433
Disgust,0.02103796,frame11433
Empathic Pain,6.872761e-08,frame11433
Entrancement,1.323715e-05,frame11433
Excitement,2.929555e-06,frame11433
Fear,3.973014e-05,frame11433
Horror,0.001425797,frame11433
Interest,0.009066108,frame11433
Joy,0.01197485,frame11433
Romance,0.0006085074,frame11433
Sadness,0.7775581,frame11433
Sexual Desire,5.506644e-05,frame11433
Surprise,1.195162e-06,frame11433
Adoration,2.756447e-05,frame11441
Aesthetic Appreciation,0.004423785,frame11441
Amusement,0.07594126,frame11441
Anxiety,2.540065e-05,frame11441
Awe,0.0003594476,frame11441
Boredom,0.0002355178,frame11441
Confusion,8.687127e-05,frame11441
Craving,5.783746e-05,frame11441
Disgust,0.11595,frame11441
Empathic Pain,1.283605e-07,frame11441
Entrancement,3.448917e-06,frame11441
Excitement,2.717116e-06,frame11441
Fear,9.289503e-06,frame11441
Horror,0.0002954944,frame11441
Interest,0.0009303729,frame11441
Joy,0.003836178,frame11441
Romance,0.005597417,frame11441
Sadness,0.7914587,frame11441
Sexual Desire,0.0007528061,frame11441
Surprise,5.797051e-06,frame11441
Adoration,1.775044e-05,frame11449
Aesthetic Appreciation,0.003269306,frame11449
Amusement,0.1916224,frame11449
Anxiety,5.95078e-06,frame11449
Awe,0.0006618013,frame11449
Boredom,0.0001843374,frame11449
Confusion,0.0001111959,frame11449
Craving,1.96207e-05,frame11449
Disgust,0.02922287,frame11449
Empathic Pain,4.310359e-08,frame11449
Entrancement,1.992139e-06,frame11449
Excitement,2.001552e-06,frame11449
Fear,6.614807e-06,frame11449
Horror,0.0005122763,frame11449
Interest,0.001788418,frame11449
Joy,0.00656628,frame11449
Romance,0.001891735,frame11449
Sadness,0.7636442,frame11449
Sexual Desire,0.0004671202,frame11449
Surprise,4.117428e-06,frame11449
Adoration,5.578064e-05,frame11457
Aesthetic Appreciation,0.006665464,frame11457
Amusement,0.1188017,frame11457
Anxiety,1.057734e-05,frame11457
Awe,0.001025606,frame11457
Boredom,0.000304566,frame11457
Confusion,0.0001076217,frame11457
Craving,1.479111e-05,frame11457
Disgust,0.02135009,frame11457
Empathic Pain,4.258049e-08,frame11457
Entrancement,4.227383e-06,frame11457
Excitement,9.99828e-07,frame11457
Fear,1.402997e-05,frame11457
Horror,0.0006886965,frame11457
Interest,0.001633092,frame11457
Joy,0.008099604,frame11457
Romance,0.001166564,frame11457
Sadness,0.8398427,frame11457
Sexual Desire,0.0002093932,frame11457
Surprise,4.55334e-06,frame11457
Adoration,2.567582e-05,frame11465
Aesthetic Appreciation,0.004712792,frame11465
Amusement,0.08517008,frame11465
Anxiety,2.422599e-05,frame11465
Awe,0.0004231301,frame11465
Boredom,0.00049451,frame11465
Confusion,0.0001087485,frame11465
Craving,1.480853e-05,frame11465
Disgust,0.06385718,frame11465
Empathic Pain,1.104779e-07,frame11465
Entrancement,1.410286e-05,frame11465
Excitement,3.349705e-06,frame11465
Fear,6.04179e-05,frame11465
Horror,0.0006155236,frame11465
Interest,0.001302912,frame11465
Joy,0.007144678,frame11465
Romance,0.002801515,frame11465
Sadness,0.8331487,frame11465
Sexual Desire,7.266594e-05,frame11465
Surprise,4.817043e-06,frame11465
Adoration,9.74455e-06,frame11473
Aesthetic Appreciation,0.01235643,frame11473
Amusement,0.7017857,frame11473
Anxiety,5.676521e-05,frame11473
Awe,0.001276289,frame11473
Boredom,0.0006879281,frame11473
Confusion,0.0002629673,frame11473
Craving,5.590725e-06,frame11473
Disgust,0.1332174,frame11473
Empathic Pain,3.350222e-08,frame11473
Entrancement,1.974878e-05,frame11473
Excitement,1.34266e-06,frame11473
Fear,0.0001054931,frame11473
Horror,0.001690179,frame11473
Interest,0.004080228,frame11473
Joy,0.01311751,frame11473
Romance,5.551274e-05,frame11473
Sadness,0.1312531,frame11473
Sexual Desire,1.642909e-05,frame11473
Surprise,1.569661e-06,frame11473
Adoration,5.356739e-06,frame11481
Aesthetic Appreciation,0.008815051,frame11481
Amusement,0.6784654,frame11481
Anxiety,2.336532e-05,frame11481
Awe,0.0005546766,frame11481
Boredom,0.0004041773,frame11481
Confusion,0.0002327282,frame11481
